county,date,all_hospital_beds,icu_available_beds
Glenn,1/10/2021,47,0
Sacramento,1/10/2021,2615,82
Orange,1/10/2021,5936,84
San Diego,1/10/2021,6549,150
San Joaquin,1/10/2021,921,6
Solano,1/10/2021,610,9
Santa Cruz,1/10/2021,372,0
Los Angeles,1/10/2021,19462,340
Mono,1/10/2021,17,2
San Bernardino,1/10/2021,3746,38
Plumas,1/10/2021,35,0
Del Norte,1/10/2021,51,3
Butte,1/10/2021,451,14
Yuba,1/10/2021,261,2
Tuolumne,1/10/2021,84,1
Siskiyou,1/10/2021,56,9
Santa Barbara,1/10/2021,598,17
San Francisco,1/10/2021,2112,70
Kern,1/10/2021,1180,6
Alameda,1/10/2021,2516,68
Ventura,1/10/2021,1173,21
Inyo,1/10/2021,29,3
Yolo,1/10/2021,171,16
Tulare,1/10/2021,638,2
Imperial,1/10/2021,262,0
Kings,1/10/2021,133,0
Sutter,1/10/2021,14,0
San Luis Obispo,1/10/2021,460,20
Stanislaus,1/10/2021,1305,14
Mendocino,1/10/2021,109,6
Calaveras,1/10/2021,33,3
Shasta,1/10/2021,567,7
Napa,1/10/2021,207,1
Riverside,1/10/2021,3619,26
Fresno,1/10/2021,1554,13
Mariposa,1/10/2021,15,0
Santa Clara,1/10/2021,3144,39
Marin,1/10/2021,341,13
Placer,1/10/2021,753,4
Lake,1/10/2021,77,2
Nevada,1/10/2021,115,8
Mariposa,1/11/2021,15,0
Santa Cruz,1/11/2021,372,2
Yuba,1/11/2021,261,2
Madera,1/11/2021,288,2
San Mateo,1/11/2021,767,21
Riverside,1/11/2021,3550,16
Kern,1/11/2021,1178,11
Mendocino,1/11/2021,116,5
Santa Clara,1/11/2021,3143,45
Mono,1/11/2021,17,2
Yolo,1/11/2021,171,19
Ventura,1/11/2021,1193,23
Trinity,1/11/2021,25,0
Sonoma,1/11/2021,638,5
Monterey,1/11/2021,717,26
Lassen,1/11/2021,25,0
San Benito,1/11/2021,25,0
Tehama,1/11/2021,59,0
Fresno,1/11/2021,1569,13
Glenn,1/11/2021,47,0
Contra Costa,1/11/2021,1596,31
San Bernardino,1/11/2021,3794,35
Inyo,1/11/2021,29,4
Los Angeles,1/11/2021,19573,339
Tulare,1/11/2021,677,6
Marin,1/11/2021,339,13
Modoc,1/11/2021,11,0
Calaveras,1/11/2021,33,4
Napa,1/11/2021,204,2
Sacramento,1/11/2021,2618,83
Shasta,1/11/2021,567,4
Placer,1/11/2021,751,4
Del Norte,1/11/2021,51,2
Plumas,1/11/2021,35,0
Alameda,1/11/2021,2487,70
San Francisco,1/11/2021,2118,66
Solano,1/11/2021,605,10
Colusa,1/11/2021,48,5
El Dorado,1/11/2021,190,7
Tuolumne,1/11/2021,84,2
Kings,1/11/2021,132,1
Humboldt,1/11/2021,274,12
Butte,1/11/2021,451,11
Santa Barbara,1/11/2021,598,15
San Joaquin,1/11/2021,924,5
Merced,1/11/2021,271,3
Nevada,1/11/2021,138,1
Stanislaus,1/11/2021,1305,10
Orange,1/11/2021,5981,87
San Diego,1/11/2021,6558,150
San Luis Obispo,1/11/2021,460,21
Amador,1/11/2021,52,0
Imperial,1/11/2021,262,24
Siskiyou,1/11/2021,56,8
Sutter,1/11/2021,14,0
Lake,1/11/2021,77,2
Kern,1/12/2021,1164,18
Los Angeles,1/12/2021,19619,376
Kings,1/12/2021,137,0
Yuba,1/12/2021,261,1
Del Norte,1/12/2021,51,1
Santa Cruz,1/12/2021,372,1
Santa Barbara,1/12/2021,598,16
San Benito,1/12/2021,25,0
Sonoma,1/12/2021,666,9
Placer,1/12/2021,748,9
Tulare,1/12/2021,677,6
Shasta,1/12/2021,567,5
Humboldt,1/12/2021,274,4
Nevada,1/12/2021,125,4
Trinity,1/12/2021,25,0
Santa Clara,1/12/2021,3168,33
Mono,1/12/2021,17,2
Ventura,1/12/2021,1195,22
Fresno,1/12/2021,1571,9
Inyo,1/12/2021,29,4
Lassen,1/12/2021,25,0
Lake,1/12/2021,77,2
Calaveras,1/12/2021,33,4
Butte,1/12/2021,451,9
Modoc,1/12/2021,11,0
Tehama,1/12/2021,59,0
Alameda,1/12/2021,2505,61
Orange,1/12/2021,5964,85
San Joaquin,1/12/2021,918,1
San Francisco,1/12/2021,2142,52
San Diego,1/12/2021,6552,135
Glenn,1/12/2021,47,0
Amador,1/12/2021,52,0
Imperial,1/12/2021,262,24
Colusa,1/12/2021,48,5
Stanislaus,1/12/2021,1306,11
Contra Costa,1/12/2021,1588,27
Mariposa,1/12/2021,15,0
San Luis Obispo,1/12/2021,460,18
Siskiyou,1/12/2021,56,7
Monterey,1/12/2021,717,27
Yolo,1/12/2021,169,18
Napa,1/12/2021,207,0
Tuolumne,1/12/2021,84,3
Solano,1/12/2021,618,3
Mendocino,1/12/2021,113,2
Plumas,1/12/2021,35,0
El Dorado,1/12/2021,190,6
Sacramento,1/12/2021,2652,71
San Bernardino,1/12/2021,3813,41
Madera,1/12/2021,288,2
Sutter,1/12/2021,14,0
Merced,1/12/2021,271,1
Riverside,1/12/2021,3569,15
Marin,1/12/2021,346,15
San Mateo,1/12/2021,755,18
Riverside,1/13/2021,3509,11
Los Angeles,1/13/2021,19629,319
Yolo,1/13/2021,169,24
Ventura,1/13/2021,1180,23
Mariposa,1/13/2021,14,0
Inyo,1/13/2021,29,4
San Mateo,1/13/2021,753,16
Butte,1/13/2021,451,11
Merced,1/13/2021,271,3
Santa Clara,1/13/2021,3160,30
Stanislaus,1/13/2021,1300,11
Siskiyou,1/13/2021,56,7
Del Norte,1/13/2021,51,0
Sacramento,1/13/2021,2638,58
Colusa,1/13/2021,48,5
Lassen,1/13/2021,25,0
Nevada,1/13/2021,136,5
Kings,1/13/2021,135,1
Monterey,1/13/2021,717,21
San Luis Obispo,1/13/2021,460,16
Lake,1/13/2021,77,2
Marin,1/13/2021,343,16
Kern,1/13/2021,1166,16
Calaveras,1/13/2021,33,5
Alameda,1/13/2021,2527,59
Modoc,1/13/2021,11,0
Santa Cruz,1/13/2021,372,0
San Diego,1/13/2021,6557,138
San Joaquin,1/13/2021,924,0
Fresno,1/13/2021,1567,11
Madera,1/13/2021,279,3
Solano,1/13/2021,622,2
Sutter,1/13/2021,14,0
Contra Costa,1/13/2021,1600,40
Humboldt,1/13/2021,274,8
Orange,1/13/2021,5999,87
Mono,1/13/2021,17,2
Trinity,1/13/2021,25,0
Shasta,1/13/2021,567,8
Sonoma,1/13/2021,682,8
El Dorado,1/13/2021,190,5
Napa,1/13/2021,206,0
Amador,1/13/2021,52,0
Tehama,1/13/2021,59,0
Glenn,1/13/2021,47,0
Santa Barbara,1/13/2021,598,17
Placer,1/13/2021,754,8
San Bernardino,1/13/2021,3849,29
Tuolumne,1/13/2021,84,3
Plumas,1/13/2021,35,0
San Francisco,1/13/2021,2128,52
Tulare,1/13/2021,677,8
San Benito,1/13/2021,25,0
Yuba,1/13/2021,261,0
Mendocino,1/13/2021,115,2
Imperial,1/13/2021,263,0
Colusa,1/14/2021,48,4
Santa Barbara,1/14/2021,598,24
Marin,1/14/2021,344,9
Placer,1/14/2021,751,7
Yolo,1/14/2021,169,23
Napa,1/14/2021,211,2
Siskiyou,1/14/2021,56,3
Riverside,1/14/2021,3492,13
Ventura,1/14/2021,1183,23
Santa Clara,1/14/2021,3144,31
Butte,1/14/2021,451,12
Monterey,1/14/2021,717,19
El Dorado,1/14/2021,190,6
San Bernardino,1/14/2021,3841,36
Imperial,1/14/2021,263,0
Sutter,1/14/2021,14,0
Calaveras,1/14/2021,33,3
San Luis Obispo,1/14/2021,460,18
Amador,1/14/2021,52,0
Merced,1/14/2021,271,2
Nevada,1/14/2021,128,0
Modoc,1/14/2021,11,0
Yuba,1/14/2021,261,1
Tulare,1/14/2021,677,6
Santa Cruz,1/14/2021,372,0
Mariposa,1/14/2021,14,0
Tuolumne,1/14/2021,84,2
Fresno,1/14/2021,1562,14
Lassen,1/14/2021,25,0
Shasta,1/14/2021,567,17
Sacramento,1/14/2021,2630,67
Sonoma,1/14/2021,657,8
Plumas,1/14/2021,35,0
Kern,1/14/2021,1168,23
Glenn,1/14/2021,47,0
San Joaquin,1/14/2021,928,6
Mendocino,1/14/2021,121,2
Alameda,1/14/2021,2528,59
Contra Costa,1/14/2021,1588,35
Kings,1/14/2021,136,3
Del Norte,1/14/2021,51,2
Inyo,1/14/2021,29,4
Solano,1/14/2021,641,6
San Mateo,1/14/2021,769,20
San Diego,1/14/2021,6553,141
Trinity,1/14/2021,25,0
Madera,1/14/2021,279,3
Mono,1/14/2021,17,2
Stanislaus,1/14/2021,1306,10
Lake,1/14/2021,62,0
Humboldt,1/14/2021,274,6
San Francisco,1/14/2021,2120,50
Tehama,1/14/2021,59,1
Orange,1/14/2021,5950,91
Los Angeles,1/14/2021,19626,297
San Benito,1/14/2021,25,0
El Dorado,1/15/2021,190,6
Mendocino,1/15/2021,118,6
Amador,1/15/2021,52,0
Los Angeles,1/15/2021,19646,286
San Luis Obispo,1/15/2021,460,16
Monterey,1/15/2021,717,4
San Diego,1/15/2021,6509,148
Tulare,1/15/2021,673,5
Fresno,1/15/2021,1561,27
Calaveras,1/15/2021,33,4
Trinity,1/15/2021,25,0
Lassen,1/15/2021,25,0
Yuba,1/15/2021,261,1
Riverside,1/15/2021,3441,25
San Bernardino,1/15/2021,3870,52
Marin,1/15/2021,340,10
Shasta,1/15/2021,567,15
Santa Barbara,1/15/2021,598,28
Merced,1/15/2021,271,3
Butte,1/15/2021,451,8
Tehama,1/15/2021,59,0
Mono,1/15/2021,17,2
San Francisco,1/15/2021,2123,53
Nevada,1/15/2021,129,1
Solano,1/15/2021,614,2
Glenn,1/15/2021,47,0
Sacramento,1/15/2021,2624,67
Sonoma,1/15/2021,680,4
Humboldt,1/15/2021,274,6
Kings,1/15/2021,133,0
Orange,1/15/2021,5922,97
Placer,1/15/2021,751,11
San Joaquin,1/15/2021,922,2
Lake,1/15/2021,62,1
Plumas,1/15/2021,35,0
San Benito,1/15/2021,25,0
Alameda,1/15/2021,2521,59
Contra Costa,1/15/2021,1600,45
Ventura,1/15/2021,1181,24
Siskiyou,1/15/2021,56,6
Modoc,1/15/2021,11,0
Napa,1/15/2021,211,2
Santa Cruz,1/15/2021,372,0
Yolo,1/15/2021,114,2
Inyo,1/15/2021,29,2
Santa Clara,1/15/2021,3135,37
Colusa,1/15/2021,48,5
Imperial,1/15/2021,264,0
Madera,1/15/2021,279,1
Del Norte,1/15/2021,51,3
Tuolumne,1/15/2021,85,2
Stanislaus,1/15/2021,1307,13
Kern,1/15/2021,1186,18
San Mateo,1/15/2021,759,19
Mariposa,1/15/2021,14,0
Sutter,1/15/2021,14,0
Marin,1/16/2021,333,5
San Diego,1/16/2021,6472,147
Tulare,1/16/2021,651,6
Yolo,1/16/2021,114,2
Solano,1/16/2021,601,3
Tehama,1/16/2021,59,0
Mendocino,1/16/2021,121,6
San Benito,1/16/2021,25,0
Kern,1/16/2021,1160,17
Butte,1/16/2021,451,7
San Joaquin,1/16/2021,927,7
Inyo,1/16/2021,29,2
Shasta,1/16/2021,567,13
Placer,1/16/2021,751,10
Riverside,1/16/2021,3386,17
Fresno,1/16/2021,1555,13
Imperial,1/16/2021,264,0
Nevada,1/16/2021,140,0
Lassen,1/16/2021,25,0
Kings,1/16/2021,135,2
Trinity,1/16/2021,25,0
Santa Barbara,1/16/2021,598,20
Merced,1/16/2021,271,1
Madera,1/16/2021,281,0
Contra Costa,1/16/2021,1349,24
Del Norte,1/16/2021,51,2
Stanislaus,1/16/2021,1302,13
Calaveras,1/16/2021,33,4
San Luis Obispo,1/16/2021,460,17
Sutter,1/16/2021,14,0
Alameda,1/16/2021,2516,64
Napa,1/16/2021,206,4
Amador,1/16/2021,52,0
San Francisco,1/16/2021,2131,57
Sonoma,1/16/2021,691,13
San Bernardino,1/16/2021,3589,40
Los Angeles,1/16/2021,19425,281
Orange,1/16/2021,5968,79
San Mateo,1/16/2021,720,17
Ventura,1/16/2021,1165,27
Siskiyou,1/16/2021,56,6
El Dorado,1/16/2021,190,3
Lake,1/16/2021,62,2
Sacramento,1/16/2021,2636,68
Santa Clara,1/16/2021,3139,41
Modoc,1/16/2021,11,0
Humboldt,1/16/2021,274,6
Plumas,1/16/2021,35,0
Mono,1/16/2021,17,2
Monterey,1/16/2021,717,14
Santa Cruz,1/16/2021,372,0
Tuolumne,1/16/2021,85,0
Colusa,1/16/2021,48,5
Glenn,1/16/2021,47,0
Mariposa,1/16/2021,14,0
Yuba,1/16/2021,261,3
Riverside,1/17/2021,3400,13
San Mateo,1/17/2021,730,14
Santa Clara,1/17/2021,3131,38
Yuba,1/17/2021,261,2
Placer,1/17/2021,754,18
Inyo,1/17/2021,29,2
Marin,1/17/2021,329,9
Plumas,1/17/2021,35,0
Napa,1/17/2021,196,2
Tuolumne,1/17/2021,85,2
Trinity,1/17/2021,25,0
San Bernardino,1/17/2021,3575,49
San Benito,1/17/2021,25,0
El Dorado,1/17/2021,190,6
Del Norte,1/17/2021,51,2
Sacramento,1/17/2021,2613,71
Santa Cruz,1/17/2021,372,0
Mariposa,1/17/2021,14,0
Butte,1/17/2021,451,11
Sutter,1/17/2021,14,0
Tehama,1/17/2021,59,1
San Luis Obispo,1/17/2021,460,19
Siskiyou,1/17/2021,56,3
Santa Barbara,1/17/2021,598,13
Orange,1/17/2021,5913,86
Merced,1/17/2021,271,0
San Diego,1/17/2021,6467,150
Stanislaus,1/17/2021,1305,14
Kings,1/17/2021,137,2
Lake,1/17/2021,63,3
Mendocino,1/17/2021,109,4
San Francisco,1/17/2021,2127,67
Contra Costa,1/17/2021,1455,29
Madera,1/17/2021,281,0
Los Angeles,1/17/2021,19322,263
Ventura,1/17/2021,1177,27
Nevada,1/17/2021,140,2
San Joaquin,1/17/2021,919,7
Sonoma,1/17/2021,662,15
Yolo,1/17/2021,114,1
Glenn,1/17/2021,47,0
Humboldt,1/17/2021,274,4
Mono,1/17/2021,17,2
Imperial,1/17/2021,234,2
Calaveras,1/17/2021,33,5
Shasta,1/17/2021,567,15
Solano,1/17/2021,616,6
Amador,1/17/2021,52,0
Fresno,1/17/2021,1549,16
Tulare,1/17/2021,651,14
Alameda,1/17/2021,2503,70
Monterey,1/17/2021,717,10
Colusa,1/17/2021,48,5
Lassen,1/17/2021,25,0
Modoc,1/17/2021,11,0
Kern,1/17/2021,1154,19
Tulare,1/18/2021,653,14
Monterey,1/18/2021,717,10
San Bernardino,1/18/2021,3627,60
Imperial,1/18/2021,234,2
Napa,1/18/2021,204,2
San Benito,1/18/2021,25,0
San Diego,1/18/2021,6483,168
Mariposa,1/18/2021,14,0
Fresno,1/18/2021,1560,9
Lassen,1/18/2021,25,0
Siskiyou,1/18/2021,56,4
Inyo,1/18/2021,29,2
Lake,1/18/2021,63,2
Glenn,1/18/2021,47,0
Santa Clara,1/18/2021,3097,33
Merced,1/18/2021,271,0
San Joaquin,1/18/2021,914,7
Mono,1/18/2021,17,0
Madera,1/18/2021,281,0
Mendocino,1/18/2021,98,5
Plumas,1/18/2021,35,0
Sacramento,1/18/2021,2632,67
Calaveras,1/18/2021,33,5
Alameda,1/18/2021,2480,72
Shasta,1/18/2021,567,16
Del Norte,1/18/2021,51,3
Santa Barbara,1/18/2021,598,14
Colusa,1/18/2021,48,5
San Luis Obispo,1/18/2021,460,19
Humboldt,1/18/2021,274,6
Placer,1/18/2021,754,11
Amador,1/18/2021,52,0
Kings,1/18/2021,137,4
Yuba,1/18/2021,261,1
Trinity,1/18/2021,25,0
Tuolumne,1/18/2021,85,2
Sutter,1/18/2021,14,0
San Francisco,1/18/2021,2127,72
Yolo,1/18/2021,117,0
Stanislaus,1/18/2021,1300,17
Santa Cruz,1/18/2021,372,0
Kern,1/18/2021,1153,25
Contra Costa,1/18/2021,1453,24
Riverside,1/18/2021,3425,23
Nevada,1/18/2021,132,4
Sonoma,1/18/2021,645,13
San Mateo,1/18/2021,738,19
Modoc,1/18/2021,12,0
Marin,1/18/2021,332,8
Solano,1/18/2021,605,7
Orange,1/18/2021,5914,76
Los Angeles,1/18/2021,19317,290
Ventura,1/18/2021,1179,33
El Dorado,1/18/2021,190,8
Butte,1/18/2021,451,12
Tehama,1/18/2021,59,3
Santa Clara,1/19/2021,3140,37
Stanislaus,1/19/2021,1305,17
Sonoma,1/19/2021,648,18
El Dorado,1/19/2021,190,5
Alameda,1/19/2021,2491,70
San Joaquin,1/19/2021,923,4
Yolo,1/19/2021,121,0
Calaveras,1/19/2021,33,5
Santa Cruz,1/19/2021,372,0
Siskiyou,1/19/2021,56,5
Lassen,1/19/2021,25,0
Amador,1/19/2021,52,0
Glenn,1/19/2021,47,0
Riverside,1/19/2021,3429,34
Nevada,1/19/2021,119,2
Plumas,1/19/2021,35,0
Tuolumne,1/19/2021,84,2
Del Norte,1/19/2021,51,2
Ventura,1/19/2021,1172,21
San Diego,1/19/2021,6496,164
Merced,1/19/2021,271,2
Kern,1/19/2021,1170,29
Imperial,1/19/2021,234,2
Humboldt,1/19/2021,274,7
Butte,1/19/2021,451,7
Solano,1/19/2021,587,6
Santa Barbara,1/19/2021,598,14
Lake,1/19/2021,62,1
San Benito,1/19/2021,25,0
San Francisco,1/19/2021,2106,69
Marin,1/19/2021,330,9
Shasta,1/19/2021,567,16
San Mateo,1/19/2021,746,16
Colusa,1/19/2021,48,5
San Luis Obispo,1/19/2021,460,19
Mariposa,1/19/2021,14,0
Napa,1/19/2021,202,1
Tehama,1/19/2021,59,0
Mendocino,1/19/2021,115,5
Los Angeles,1/19/2021,19445,296
Madera,1/19/2021,281,0
Sutter,1/19/2021,14,0
Yuba,1/19/2021,261,3
Tulare,1/19/2021,669,15
Placer,1/19/2021,757,8
Kings,1/19/2021,134,2
Monterey,1/19/2021,717,12
Fresno,1/19/2021,1579,9
Modoc,1/19/2021,12,0
San Bernardino,1/19/2021,3555,56
Trinity,1/19/2021,25,0
Inyo,1/19/2021,29,2
Sacramento,1/19/2021,2623,66
Contra Costa,1/19/2021,1348,21
Orange,1/19/2021,5969,74
Mono,1/19/2021,17,1
San Joaquin,1/20/2021,928,5
Alameda,1/20/2021,2484,61
Imperial,1/20/2021,234,1
Sacramento,1/20/2021,2618,64
Butte,1/20/2021,451,9
San Diego,1/20/2021,6511,154
Colusa,1/20/2021,48,5
Humboldt,1/20/2021,276,8
Napa,1/20/2021,205,1
Tehama,1/20/2021,59,0
Modoc,1/20/2021,12,0
Tuolumne,1/20/2021,84,2
Lassen,1/20/2021,25,0
San Bernardino,1/20/2021,3680,50
Monterey,1/20/2021,717,16
Fresno,1/20/2021,1604,7
Mendocino,1/20/2021,113,6
Stanislaus,1/20/2021,1302,16
Sonoma,1/20/2021,640,18
Calaveras,1/20/2021,33,5
San Mateo,1/20/2021,758,17
Tulare,1/20/2021,673,9
El Dorado,1/20/2021,190,8
Kings,1/20/2021,137,4
Santa Clara,1/20/2021,3150,25
Del Norte,1/20/2021,51,1
Shasta,1/20/2021,567,17
Nevada,1/20/2021,136,1
Ventura,1/20/2021,1188,21
Santa Barbara,1/20/2021,603,14
Solano,1/20/2021,597,6
Siskiyou,1/20/2021,56,5
Kern,1/20/2021,1182,25
Madera,1/20/2021,281,0
Plumas,1/20/2021,35,0
San Benito,1/20/2021,25,0
Yuba,1/20/2021,261,2
Lake,1/20/2021,62,0
Yolo,1/20/2021,126,0
Amador,1/20/2021,52,0
Los Angeles,1/20/2021,19392,236
Sutter,1/20/2021,14,0
Mariposa,1/20/2021,14,0
Contra Costa,1/20/2021,1357,22
Trinity,1/20/2021,25,0
Mono,1/20/2021,17,2
Orange,1/20/2021,5975,70
Inyo,1/20/2021,29,2
Santa Cruz,1/20/2021,372,0
San Luis Obispo,1/20/2021,460,16
Marin,1/20/2021,320,10
San Francisco,1/20/2021,2122,55
Placer,1/20/2021,762,11
Riverside,1/20/2021,3433,22
Glenn,1/20/2021,47,0
Merced,1/20/2021,271,1
Madera,1/21/2021,278,2
Colusa,1/21/2021,48,5
San Bernardino,1/21/2021,3671,44
Butte,1/21/2021,451,7
Sacramento,1/21/2021,2609,57
Solano,1/21/2021,602,2
Santa Barbara,1/21/2021,603,13
Shasta,1/21/2021,567,14
Tuolumne,1/21/2021,84,0
Glenn,1/21/2021,47,0
Siskiyou,1/21/2021,56,4
El Dorado,1/21/2021,190,3
Trinity,1/21/2021,25,0
Monterey,1/21/2021,717,17
Marin,1/21/2021,322,9
Alameda,1/21/2021,2513,66
Fresno,1/21/2021,1591,8
Los Angeles,1/21/2021,19411,274
Calaveras,1/21/2021,33,5
Mono,1/21/2021,17,2
Imperial,1/21/2021,234,0
Del Norte,1/21/2021,51,4
Merced,1/21/2021,271,2
Contra Costa,1/21/2021,1319,26
Modoc,1/21/2021,12,0
Riverside,1/21/2021,3415,26
Napa,1/21/2021,213,1
Humboldt,1/21/2021,276,12
Yuba,1/21/2021,261,2
Mariposa,1/21/2021,14,0
Lassen,1/21/2021,25,0
San Benito,1/21/2021,25,0
Sutter,1/21/2021,14,0
Santa Cruz,1/21/2021,372,0
San Mateo,1/21/2021,743,10
Ventura,1/21/2021,1174,25
Placer,1/21/2021,765,8
Nevada,1/21/2021,123,3
Tulare,1/21/2021,673,10
San Joaquin,1/21/2021,919,6
San Luis Obispo,1/21/2021,460,18
Kings,1/21/2021,137,2
Lake,1/21/2021,62,1
Inyo,1/21/2021,29,2
San Francisco,1/21/2021,2118,52
Yolo,1/21/2021,132,1
Tehama,1/21/2021,59,1
San Diego,1/21/2021,6508,165
Santa Clara,1/21/2021,3152,26
Orange,1/21/2021,5945,96
Sonoma,1/21/2021,645,18
Amador,1/21/2021,52,0
Mendocino,1/21/2021,114,6
Kern,1/21/2021,1177,23
Stanislaus,1/21/2021,1298,17
Plumas,1/21/2021,35,0
El Dorado,1/22/2021,190,4
Yolo,1/22/2021,136,0
Colusa,1/22/2021,48,5
Mono,1/22/2021,17,2
Napa,1/22/2021,212,4
Contra Costa,1/22/2021,1330,32
Alameda,1/22/2021,2508,69
Tuolumne,1/22/2021,84,2
Orange,1/22/2021,5953,80
Nevada,1/22/2021,136,2
San Diego,1/22/2021,6503,147
Kern,1/22/2021,1179,23
Plumas,1/22/2021,35,0
San Joaquin,1/22/2021,919,5
Calaveras,1/22/2021,33,6
Solano,1/22/2021,607,4
San Benito,1/22/2021,25,0
Amador,1/22/2021,52,0
Marin,1/22/2021,326,8
San Francisco,1/22/2021,2122,52
Fresno,1/22/2021,1567,7
Shasta,1/22/2021,567,15
Mendocino,1/22/2021,110,2
Mariposa,1/22/2021,14,0
Sutter,1/22/2021,14,0
Monterey,1/22/2021,717,14
Del Norte,1/22/2021,51,3
Tulare,1/22/2021,673,12
Tehama,1/22/2021,59,1
Los Angeles,1/22/2021,19377,281
San Bernardino,1/22/2021,3661,57
Glenn,1/22/2021,47,0
Trinity,1/22/2021,25,0
Merced,1/22/2021,271,4
Santa Cruz,1/22/2021,372,2
Lake,1/22/2021,62,2
Siskiyou,1/22/2021,56,4
Imperial,1/22/2021,234,0
Kings,1/22/2021,147,4
Sonoma,1/22/2021,649,16
Sacramento,1/22/2021,2609,52
San Mateo,1/22/2021,724,11
Butte,1/22/2021,451,14
Riverside,1/22/2021,3405,38
San Luis Obispo,1/22/2021,460,17
Humboldt,1/22/2021,276,12
Santa Clara,1/22/2021,3145,34
Modoc,1/22/2021,12,0
Yuba,1/22/2021,261,2
Santa Barbara,1/22/2021,603,18
Placer,1/22/2021,770,12
Lassen,1/22/2021,25,0
Stanislaus,1/22/2021,1299,18
Inyo,1/22/2021,29,1
Madera,1/22/2021,278,1
Ventura,1/22/2021,1182,25
San Mateo,1/23/2021,726,16
Butte,1/23/2021,451,13
Kern,1/23/2021,1164,17
Ventura,1/23/2021,1214,31
San Bernardino,1/23/2021,3683,59
Santa Cruz,1/23/2021,372,1
Inyo,1/23/2021,29,2
Glenn,1/23/2021,47,0
Shasta,1/23/2021,567,12
San Benito,1/23/2021,25,0
Siskiyou,1/23/2021,56,2
Yuba,1/23/2021,261,3
San Luis Obispo,1/23/2021,460,13
Santa Barbara,1/23/2021,603,18
Santa Clara,1/23/2021,3145,33
Modoc,1/23/2021,12,0
Los Angeles,1/23/2021,19334,299
Mendocino,1/23/2021,112,1
Orange,1/23/2021,5902,73
Nevada,1/23/2021,25,3
Fresno,1/23/2021,1554,9
San Francisco,1/23/2021,2133,49
Tehama,1/23/2021,59,0
Napa,1/23/2021,205,3
Riverside,1/23/2021,3371,28
Imperial,1/23/2021,234,0
Placer,1/23/2021,772,7
Mariposa,1/23/2021,14,0
Del Norte,1/23/2021,51,3
Contra Costa,1/23/2021,1347,29
San Diego,1/23/2021,6494,149
Amador,1/23/2021,52,0
El Dorado,1/23/2021,190,3
Colusa,1/23/2021,48,5
Tuolumne,1/23/2021,84,1
Sacramento,1/23/2021,2609,53
Stanislaus,1/23/2021,1299,18
Sutter,1/23/2021,14,0
Solano,1/23/2021,625,1
Calaveras,1/23/2021,33,6
Alameda,1/23/2021,2531,73
Humboldt,1/23/2021,276,14
Madera,1/23/2021,278,1
Tulare,1/23/2021,677,3
San Joaquin,1/23/2021,916,6
Kings,1/23/2021,137,3
Mono,1/23/2021,17,2
Merced,1/23/2021,271,3
Lake,1/23/2021,62,2
Trinity,1/23/2021,25,0
Lassen,1/23/2021,25,0
Marin,1/23/2021,329,10
Yolo,1/23/2021,136,0
Plumas,1/23/2021,35,0
Monterey,1/23/2021,717,19
Sonoma,1/23/2021,645,20
Trinity,1/24/2021,25,0
Butte,1/24/2021,451,12
Solano,1/24/2021,608,2
San Mateo,1/24/2021,720,17
Plumas,1/24/2021,35,0
Napa,1/24/2021,200,2
Amador,1/24/2021,52,0
Yolo,1/24/2021,136,1
Mono,1/24/2021,17,2
Tuolumne,1/24/2021,84,2
Marin,1/24/2021,328,8
San Luis Obispo,1/24/2021,460,10
Inyo,1/24/2021,29,2
Mariposa,1/24/2021,14,0
Contra Costa,1/24/2021,1334,25
Glenn,1/24/2021,47,0
Humboldt,1/24/2021,276,14
Tehama,1/24/2021,59,0
El Dorado,1/24/2021,190,2
Mendocino,1/24/2021,115,43
Santa Cruz,1/24/2021,372,2
Los Angeles,1/24/2021,19292,295
San Bernardino,1/24/2021,3616,61
Stanislaus,1/24/2021,1297,9
Nevada,1/24/2021,124,3
Imperial,1/24/2021,234,4
Calaveras,1/24/2021,33,5
Sonoma,1/24/2021,623,17
Santa Clara,1/24/2021,3126,37
Fresno,1/24/2021,1543,7
San Benito,1/24/2021,25,0
Yuba,1/24/2021,261,3
Sutter,1/24/2021,14,0
Orange,1/24/2021,5866,81
Colusa,1/24/2021,48,5
Lassen,1/24/2021,25,0
Monterey,1/24/2021,717,16
Sacramento,1/24/2021,2591,68
Kern,1/24/2021,1143,20
Santa Barbara,1/24/2021,603,18
Shasta,1/24/2021,567,11
Modoc,1/24/2021,12,0
San Diego,1/24/2021,6489,163
Lake,1/24/2021,62,2
Merced,1/24/2021,271,2
San Joaquin,1/24/2021,916,6
Madera,1/24/2021,278,1
Riverside,1/24/2021,3340,21
San Francisco,1/24/2021,2103,57
Alameda,1/24/2021,2514,70
Siskiyou,1/24/2021,56,6
Kings,1/24/2021,133,0
Ventura,1/24/2021,1200,17
Placer,1/24/2021,771,6
Tulare,1/24/2021,649,10
Del Norte,1/24/2021,51,3
San Francisco,1/25/2021,2109,54
San Luis Obispo,1/25/2021,460,12
Placer,1/25/2021,766,8
Inyo,1/25/2021,29,2
Imperial,1/25/2021,234,5
Lassen,1/25/2021,25,0
Orange,1/25/2021,5894,89
Santa Cruz,1/25/2021,372,4
Tulare,1/25/2021,672,12
Marin,1/25/2021,333,8
Madera,1/25/2021,278,0
Ventura,1/25/2021,1224,25
Sonoma,1/25/2021,654,15
