date,confirmed_patients,suspected_patients,all_hospital_beds,icu_covid_confirmed,icu_covid_suspected,icu_available_beds,total_covid_patients
2021-01-27,46,1,451,7,0,9,47
2021-01-27,197,11,1324,53,3,36,208
2021-01-27,4,0,48,0,0,5,4
2021-01-27,10,0,52,6,0,0,10
2021-01-27,53,0,271,16,0,2,53
2021-01-27,5855,355,19289,1503,25,314,6210
2021-01-27,509,12,3143,134,1,47,521
2021-01-27,28,2,340,7,0,9,30
2021-01-27,11,0,25,5,0,0,11
2021-01-27,105,15,774,27,1,7,120
2021-01-27,9,1,62,5,1,1,10
2021-01-27,4,0,33,1,0,5,4
2021-01-27,0,0,14,0,0,0,0
2021-01-27,379,23,2669,108,4,61,402
2021-01-27,46,0,460,18,0,13,46
2021-01-27,15,2,117,3,0,2,17
2021-01-27,12,11,276,2,0,12,23
2021-01-27,500,33,1557,81,4,9,533
2021-01-27,0,0,51,0,0,2,0
2021-01-27,63,6,278,20,0,0,69
2021-01-27,37,0,567,2,0,15,37
2021-01-27,178,1,2109,54,0,49,179
2021-01-28,0,0,35,0,0,0,0
2021-01-28,0,0,25,0,0,0,0
2021-01-28,52,0,271,21,0,0,52
2021-01-28,487,9,3145,135,0,47,496
2021-01-28,32,0,567,2,0,15,32
2021-01-28,1521,33,5960,426,4,117,1554
2021-01-28,39,1,372,6,0,3,40
2021-01-28,15,3,190,3,0,9,18
2021-01-28,1128,51,3655,276,4,81,1179
2021-01-28,0,0,12,0,0,0,0
2021-01-28,5669,372,19275,1498,29,272,6041
2021-01-28,0,0,17,0,0,1,0
2021-01-28,0,0,14,0,0,0,0
2021-01-28,7,1,62,4,1,1,8
2021-01-28,180,7,603,48,2,17,187
2021-01-28,472,28,1543,92,0,12,500
2021-01-28,7,0,84,2,0,3,7
2021-01-28,13,0,126,2,0,3,13
2021-01-28,3,0,25,0,0,0,3
2021-01-28,147,11,614,42,0,8,158
2021-01-28,15,2,114,3,0,26,17
2021-01-28,11,0,59,2,0,1,11
2021-01-28,21,0,215,4,0,2,21
2021-01-28,75,0,234,36,0,1,75
2021-01-28,1128,124,3433,290,14,20,1252
2021-01-28,89,6,642,22,0,13,95
2021-01-28,176,2,2108,55,0,55,178
2021-01-28,41,1,451,8,0,7,42
2021-01-28,353,46,2524,107,8,63,399
2021-01-28,317,9,1153,92,0,24,326
2021-01-28,146,10,750,35,0,16,156
2021-01-28,27,2,350,6,0,9,29
2021-01-28,3,0,33,1,0,5,3
2021-01-28,1328,55,6487,388,9,159,1383
2021-01-28,7,0,48,0,0,5,7
2021-01-28,19,0,132,8,0,0,19
2021-01-28,386,7,1218,89,3,26,393
2021-01-28,4,0,29,0,0,2,4
2021-01-28,81,0,132,10,0,1,81
2021-01-28,12,0,25,5,0,0,12
2021-01-28,253,16,908,73,0,5,269
2021-01-28,2,1,56,0,0,4,3
2021-01-28,0,1,51,0,1,1,1
2021-01-28,49,0,261,12,0,2,49
2021-01-28,43,0,460,18,0,12,43
2021-01-28,67,6,272,19,1,0,73
2021-01-28,3,2,47,0,0,0,5
2021-01-28,149,2,719,30,0,11,151
2021-01-28,281,10,1303,61,0,18,291
2021-01-28,365,16,2659,111,4,48,381
2021-01-28,115,17,775,23,3,8,132
2021-01-28,0,0,14,0,0,0,0
2021-01-28,12,0,52,6,0,0,12
2021-01-28,153,7,672,22,1,14,160
2021-01-28,189,14,1313,50,3,33,203
2021-01-28,13,4,276,2,0,7,17
2021-01-29,3,0,33,1,0,5,3
2021-01-29,86,3,637,24,0,16,89
2021-01-29,1442,36,5922,394,7,108,1478
2021-01-29,182,10,603,41,1,18,192
2021-01-29,8,0,62,3,0,2,8
2021-01-29,487,8,3152,133,0,40,495
2021-01-29,1317,58,6486,379,8,155,1375
2021-01-29,149,9,594,39,1,7,158
2021-01-29,15,0,190,3,0,12,15
2021-01-29,376,14,1213,82,2,23,390
2021-01-29,12,2,52,5,0,0,14
2021-01-29,0,0,25,0,0,0,0
2021-01-29,223,12,920,71,0,4,235
2021-01-29,6,0,84,2,0,0,6
2021-01-29,347,39,2488,106,5,65,386
2021-01-29,12,0,25,5,0,0,12
2021-01-29,352,17,2651,107,3,49,369
2021-01-29,1103,122,3406,295,12,29,1225
2021-01-29,136,12,735,28,0,17,148
2021-01-29,298,10,1158,77,0,28,308
2021-01-29,1,0,12,0,0,0,1
2021-01-29,154,5,669,22,1,10,159
2021-01-29,0,0,56,0,0,4,0
2021-01-29,43,0,451,12,0,4,43
2021-01-29,475,27,1539,72,2,8,502
2021-01-29,0,1,51,0,1,1,1
2021-01-29,17,0,127,10,0,0,17
2021-01-29,45,2,372,11,0,1,47
2021-01-29,42,0,261,11,0,4,42
2021-01-29,2,0,25,0,0,0,2
2021-01-29,0,0,14,0,0,0,0
2021-01-29,46,2,460,18,0,12,48
2021-01-29,0,0,35,0,0,0,0
2021-01-29,5511,325,19325,1479,35,282,5836
2021-01-29,270,13,1301,60,0,13,283
2021-01-29,43,0,271,19,0,1,43
2021-01-29,3,2,47,0,0,0,5
2021-01-29,0,0,14,0,0,0,0
2021-01-29,9,0,48,0,0,5,9
2021-01-29,13,1,115,3,0,26,14
2021-01-29,190,6,2103,47,0,55,196
2021-01-29,151,1,718,30,0,13,152
2021-01-29,4,0,29,0,0,2,4
2021-01-29,59,9,267,17,0,0,68
2021-01-29,27,3,342,7,0,11,30
2021-01-29,10,0,59,2,0,1,10
2021-01-29,13,0,125,2,0,2,13
2021-01-29,118,17,786,23,0,12,135
2021-01-29,18,0,203,5,0,3,18
2021-01-29,8,3,276,0,0,8,11
2021-01-29,75,0,137,9,0,5,75
2021-01-29,80,0,234,34,0,0,80
2021-01-29,28,0,567,2,0,15,28
2021-01-29,0,0,17,0,0,2,0
2021-01-29,1100,41,3643,277,7,78,1141
2021-01-29,187,18,1327,49,2,28,205
2021-01-30,46,1,460,15,0,14,47
2021-01-30,207,18,905,66,1,4,225
2021-01-30,85,6,650,23,0,16,91
2021-01-30,43,8,261,13,0,2,51
2021-01-30,18,0,210,5,0,2,18
2021-01-30,51,6,267,15,0,0,57
2021-01-30,43,0,451,8,0,9,43
2021-01-30,1412,38,5959,392,4,98,1450
2021-01-30,76,2,234,30,0,4,78
2021-01-30,1,0,12,0,0,0,1
2021-01-30,330,38,2515,99,6,70,368
2021-01-30,5398,320,19244,1461,41,299,5718
2021-01-30,5,0,48,0,0,5,5
2021-01-30,9,0,53,5,0,0,9
2021-01-30,17,1,190,3,0,7,18
2021-01-30,16,0,125,9,0,0,16
2021-01-30,142,2,719,30,0,17,144
2021-01-30,8,7,276,1,3,4,15
2021-01-30,3,0,29,0,0,2,3
2021-01-30,134,9,604,38,0,6,143
2021-01-30,1,0,33,1,0,5,1
2021-01-30,0,0,35,0,0,0,0
2021-01-30,460,34,1511,75,2,5,494
2021-01-30,298,8,1186,79,1,28,306
2021-01-30,1028,109,3402,283,9,41,1137
2021-01-30,1310,42,6491,373,4,162,1352
2021-01-30,7,0,62,3,0,2,7
2021-01-30,41,0,271,8,10,1,41
2021-01-30,1060,52,3654,265,7,73,1112
2021-01-30,64,0,135,7,0,5,64
2021-01-30,362,14,1226,87,4,23,376
2021-01-30,262,15,1302,66,2,9,277
2021-01-30,475,7,3132,128,2,48,482
2021-01-30,177,4,2137,47,0,50,181
2021-01-30,9,0,59,2,0,4,9
2021-01-30,12,0,25,5,0,0,12
2021-01-30,0,0,17,0,0,2,0
2021-01-30,12,1,116,2,0,3,13
2021-01-30,26,0,567,2,0,17,26
2021-01-30,146,10,737,35,0,13,156
2021-01-30,0,0,56,0,0,4,0
2021-01-30,40,2,372,11,0,1,42
2021-01-30,179,7,603,48,2,14,186
2021-01-30,0,0,51,0,0,3,0
2021-01-30,5,1,84,0,0,2,6
2021-01-30,346,14,2641,104,2,54,360
2021-01-30,0,0,14,0,0,0,0
2021-01-30,121,16,786,20,0,23,137
2021-01-30,2,0,25,0,0,0,2
2021-01-30,0,0,25,0,0,0,0
2021-01-30,0,0,14,0,0,0,0
2021-01-30,182,18,1316,49,2,22,200
2021-01-30,27,4,348,7,0,13,31
2021-01-30,3,2,47,0,0,0,5
2021-01-30,146,4,649,23,1,7,150
2021-01-30,11,0,137,1,0,1,11
2021-01-31,107,11,787,24,1,13,118
2021-01-31,10,1,118,1,0,5,11
2021-01-31,246,11,1301,61,1,15,257
2021-01-31,126,4,608,36,0,10,130
2021-01-31,0,0,14,0,0,0,0
2021-01-31,78,2,634,21,0,17,80
2021-01-31,454,12,3153,129,3,41,466
2021-01-31,5,0,48,0,0,5,5
2021-01-31,172,16,1302,37,2,38,188
2021-01-31,452,29,1519,72,1,9,481
2021-01-31,212,15,909,69,1,7,227
2021-01-31,43,0,451,9,0,4,43
2021-01-31,51,10,267,14,2,0,61
2021-01-31,72,0,234,31,0,3,72
2021-01-31,979,129,3363,268,11,46,1108
2021-01-31,170,4,2135,49,0,61,174
2021-01-31,128,1,719,28,0,20,129
2021-01-31,0,0,14,0,0,0,0
2021-01-31,0,0,51,0,0,2,0
2021-01-31,39,0,271,19,0,4,39
2021-01-31,1,11,137,0,2,0,12
2021-01-31,10,0,25,4,0,0,10
2021-01-31,84,0,131,9,0,2,84
2021-01-31,1362,30,5884,384,3,120,1392
2021-01-31,4,0,25,0,0,0,4
2021-01-31,29,3,344,6,0,13,32
2021-01-31,43,7,261,13,0,4,50
2021-01-31,0,0,25,0,0,0,0
2021-01-31,7,0,63,2,0,2,7
2021-01-31,351,16,1205,90,4,20,367
2021-01-31,293,6,1167,75,0,27,299
2021-01-31,5259,300,19226,1415,36,327,5559
2021-01-31,11,0,59,2,0,1,11
2021-01-31,1036,39,3669,256,4,61,1075
2021-01-31,2,0,33,1,0,5,2
2021-01-31,42,2,372,12,0,4,44
2021-01-31,4,0,29,1,0,1,4
2021-01-31,318,31,2513,97,5,68,349
2021-01-31,15,0,210,4,0,6,15
2021-01-31,9,0,84,2,0,1,9
2021-01-31,25,0,567,1,0,15,25
2021-01-31,0,0,17,0,0,1,0
2021-01-31,3,2,47,0,0,0,5
2021-01-31,10,2,271,2,1,10,12
2021-01-31,170,8,603,47,2,17,178
2021-01-31,8,0,52,5,0,1,8
2021-01-31,0,0,35,0,0,0,0
2021-01-31,12,0,190,3,0,9,12
2021-01-31,1,0,12,0,0,0,1
2021-01-31,45,2,460,14,0,16,47
2021-01-31,149,5,647,24,1,8,154
2021-01-31,12,0,123,8,0,1,12
2021-01-31,0,0,56,0,0,4,0
2021-01-31,339,14,2631,102,4,67,353
2021-01-31,139,5,724,31,0,18,144
2021-01-31,1306,41,6495,379,8,161,1347
2021-02-01,0,0,14,0,0,0,0
2021-02-01,222,15,909,70,1,7,237
2021-02-01,16,0,210,3,0,2,16
2021-02-01,44,2,267,14,0,1,46
2021-02-01,161,8,603,48,3,18,169
2021-02-01,8,0,52,4,0,2,8
2021-02-01,9,1,94,1,0,3,10
2021-02-01,0,0,14,0,0,0,0
2021-02-01,14,0,126,7,0,2,14
2021-02-01,1017,46,3585,258,7,46,1063
2021-02-01,28,4,346,6,0,11,32
2021-02-01,325,19,2624,93,6,68,344
2021-02-01,0,0,25,0,0,0,0
2021-02-01,90,2,135,10,0,3,92
2021-02-01,7,3,276,3,1,5,10
2021-02-01,81,3,647,21,0,14,84
2021-02-01,287,5,1139,75,0,33,292
2021-02-01,174,1,2127,48,0,72,175
2021-02-01,0,0,47,0,0,0,0
2021-02-01,3,0,56,0,0,5,3
2021-02-01,0,0,35,0,0,0,0
2021-02-01,1,0,12,0,0,0,1
2021-02-01,21,0,567,1,0,14,21
2021-02-01,10,0,137,2,0,3,10
2021-02-01,142,7,667,22,2,13,149
2021-02-01,11,0,190,3,0,7,11
2021-02-01,5,0,63,3,0,1,5
2021-02-01,3,0,29,0,0,2,3
2021-02-01,314,39,2494,100,3,67,353
2021-02-01,5,0,25,0,0,0,5
2021-02-01,73,0,234,30,0,1,73
2021-02-01,10,0,59,2,0,2,10
2021-02-01,38,0,271,18,0,5,38
2021-02-01,466,12,3132,130,4,47,478
2021-02-01,1258,76,6491,373,13,154,1334
2021-02-01,480,28,1537,96,0,13,508
2021-02-01,41,1,372,8,0,4,42
2021-02-01,954,131,3335,254,9,41,1085
2021-02-01,0,0,17,0,0,2,0
2021-02-01,122,3,720,27,0,18,125
2021-02-01,8,1,84,0,0,0,9
2021-02-01,1330,22,5825,370,1,102,1352
2021-02-01,9,0,25,3,0,0,9
2021-02-01,139,7,588,40,0,10,146
2021-02-01,4,0,48,0,0,5,4
2021-02-01,47,1,460,11,1,18,48
2021-02-01,37,0,451,8,0,11,37
2021-02-01,5165,278,19190,1371,38,340,5443
2021-02-01,2,0,33,2,0,5,2
2021-02-01,330,10,1201,88,2,19,340
2021-02-01,132,3,720,32,0,20,135
2021-02-01,102,14,794,26,3,17,116
2021-02-01,181,18,1295,45,2,33,199
2021-02-01,0,0,51,0,0,1,0
2021-02-01,256,12,1302,60,1,15,268
2021-02-01,39,6,261,11,0,2,45
2021-02-02,128,10,568,36,3,10,138
2021-02-02,920,127,3346,256,12,49,1047
2021-02-02,135,7,670,23,2,5,142
2021-02-02,0,0,51,0,0,2,0
2021-02-02,167,7,603,47,2,19,174
2021-02-02,9,1,94,1,0,6,10
2021-02-02,66,0,234,27,0,2,66
2021-02-02,4,0,48,0,0,5,4
2021-02-02,3,0,84,0,0,1,3
2021-02-02,0,0,14,0,0,0,0
2021-02-02,11,3,276,4,0,8,14
2021-02-02,18,0,567,1,0,14,18
2021-02-02,316,35,2520,100,3,62,351
2021-02-02,38,0,460,10,0,16,38
2021-02-02,181,21,1303,45,2,39,202
2021-02-02,436,12,3144,127,3,47,448
2021-02-02,10,1,134,1,0,4,11
2021-02-02,305,14,2616,84,5,60,319
2021-02-02,9,0,25,3,0,0,9
2021-02-02,132,7,726,31,0,20,139
2021-02-02,256,21,1290,63,2,18,277
2021-02-02,1233,51,6501,358,6,160,1284
2021-02-02,969,43,3646,252,8,58,1012
2021-02-02,40,0,372,10,0,7,40
2021-02-02,1,0,12,0,0,0,1
2021-02-02,1298,33,5867,363,5,118,1331
2021-02-02,16,0,213,3,0,3,16
2021-02-02,448,39,1567,64,1,14,487
2021-02-02,3,0,56,0,0,4,3
2021-02-02,273,8,1145,67,0,24,281
2021-02-02,25,3,342,5,1,12,28
2021-02-02,3,0,29,0,0,1,3
2021-02-02,176,7,2118,44,1,67,183
2021-02-02,0,0,14,0,0,0,0
2021-02-02,8,0,52,5,0,1,8
2021-02-02,217,9,923,65,1,7,226
2021-02-02,39,4,267,14,0,0,43
2021-02-02,108,14,812,24,2,13,122
2021-02-02,0,0,17,0,0,2,0
2021-02-02,45,4,261,11,0,3,49
2021-02-02,36,0,271,17,0,3,36
2021-02-02,12,0,123,7,0,1,12
2021-02-02,2,0,33,2,0,3,2
2021-02-02,10,0,59,3,0,0,10
2021-02-02,85,0,133,10,0,0,85
2021-02-02,333,9,1214,77,3,27,342
2021-02-02,0,0,47,0,0,0,0
2021-02-02,34,0,451,6,0,10,34
2021-02-02,4990,314,19301,1354,43,319,5304
2021-02-02,118,2,720,25,0,16,120
2021-02-02,81,6,655,20,0,11,87
2021-02-02,5,0,25,0,0,0,5
2021-02-02,4,0,63,0,0,3,4
2021-02-02,0,0,35,0,0,0,0
2021-02-02,0,0,25,0,0,0,0
2021-02-02,10,0,190,2,0,4,10
2021-02-03,0,0,14,0,0,0,0
2021-02-03,5,0,84,1,0,1,5
2021-02-03,42,1,373,17,0,4,43
2021-02-03,209,6,909,71,1,7,215
2021-02-03,128,7,579,35,0,11,135
2021-02-03,945,49,3602,242,11,49,994
2021-02-03,1202,52,6497,348,9,162,1254
2021-02-03,4,0,48,0,0,5,4
2021-02-03,19,0,567,2,0,14,19
2021-02-03,48,3,261,11,0,0,51
2021-02-03,11,0,59,4,0,0,11
2021-02-03,435,33,1552,92,2,8,468
2021-02-03,5,0,29,0,0,2,5
2021-02-03,5,1,92,2,0,5,6
2021-02-03,12,0,25,3,0,0,12
2021-02-03,165,15,1306,42,4,47,180
2021-02-03,61,1,234,27,0,1,62
2021-02-03,418,9,3144,112,2,48,427
2021-02-03,11,3,273,5,0,7,14
2021-02-03,108,19,814,25,1,9,127
2021-02-03,1238,41,5902,365,5,98,1279
2021-02-03,72,9,673,20,0,16,81
2021-02-03,3,0,56,0,0,4,3
2021-02-03,118,2,720,27,0,16,120
2021-02-03,42,1,460,10,0,16,43
2021-02-03,3,0,62,0,0,2,3
2021-02-03,17,0,225,2,0,4,17
2021-02-03,0,0,14,0,0,0,0
2021-02-03,10,1,136,1,0,3,11
2021-02-03,12,0,133,6,0,3,12
2021-02-03,0,0,47,0,0,0,0
2021-02-03,125,6,718,32,0,18,131
2021-02-03,864,127,3359,243,16,52,991
2021-02-03,4796,346,19280,1333,53,313,5142
2021-02-03,166,9,2113,47,0,65,175
2021-02-03,0,0,17,0,0,2,0
2021-02-03,0,0,25,0,0,0,0
2021-02-03,76,1,137,12,0,3,77
2021-02-03,301,39,2523,98,3,71,340
2021-02-03,260,10,1149,66,0,27,270
2021-02-03,164,4,603,48,1,20,168
2021-02-03,137,13,672,20,2,7,150
2021-02-03,2,0,12,0,0,0,2
2021-02-03,340,8,1211,80,2,23,348
2021-02-03,32,0,451,7,0,6,32
2021-02-03,7,0,52,4,0,1,7
2021-02-03,23,2,332,4,1,16,25
2021-02-03,9,0,190,2,0,6,9
2021-02-03,2,0,25,0,0,0,2
2021-02-03,0,0,35,0,0,0,0
2021-02-03,250,22,1290,60,2,15,272
2021-02-03,0,0,51,0,0,0,0
2021-02-03,3,0,33,2,0,4,3
2021-02-03,32,7,278,12,0,1,39
2021-02-03,38,0,271,19,0,4,38
2021-02-03,302,14,2624,78,4,73,316
2021-02-04,245,21,1301,59,3,8,266
2021-02-04,119,5,721,27,0,21,124
2021-02-04,419,24,1535,62,3,2,443
2021-02-04,319,9,1232,76,1,27,328
2021-02-04,114,15,813,23,1,8,129
2021-02-04,4,0,29,1,0,1,4
2021-02-04,0,0,14,0,0,0,0
2021-02-04,55,1,234,26,0,1,56
2021-02-04,40,0,271,19,0,0,40
2021-02-04,2,0,12,0,0,0,2
2021-02-04,43,0,460,10,0,17,43
2021-02-04,45,0,372,16,0,4,45
2021-02-04,21,0,567,3,0,16,21
2021-02-04,381,14,3160,108,3,49,395
2021-02-04,4607,319,19299,1276,31,332,4926
2021-02-04,139,8,672,21,1,9,147
2021-02-04,0,0,17,0,0,2,0
2021-02-04,0,0,47,0,0,0,0
2021-02-04,25,4,338,5,1,13,29
2021-02-04,13,0,131,6,0,3,13
2021-02-04,847,117,3319,220,11,56,964
2021-02-04,302,42,2520,91,4,67,344
2021-02-04,4,0,33,1,0,5,4
2021-02-04,14,2,273,4,0,10,16
2021-02-04,196,8,903,62,1,6,204
2021-02-04,906,50,3613,234,8,47,956
2021-02-04,174,20,1332,42,3,50,194
2021-02-04,161,6,603,44,2,21,167
2021-02-04,12,0,25,2,0,0,12
2021-02-04,8,0,190,1,0,8,8
2021-02-04,2,0,62,0,0,1,2
2021-02-04,34,5,278,11,0,0,39
2021-02-04,72,1,135,12,0,3,73
2021-02-04,114,0,720,26,0,21,114
2021-02-04,32,0,451,7,0,7,32
2021-02-04,171,5,2145,47,1,65,176
2021-02-04,7,1,84,2,0,1,8
2021-02-04,14,2,128,2,0,2,16
2021-02-04,292,18,2625,78,5,65,310
2021-02-04,1233,36,5923,342,4,112,1269
2021-02-04,6,1,52,2,0,2,7
2021-02-04,0,0,14,0,0,0,0
2021-02-04,118,11,597,32,1,12,129
2021-02-04,14,0,218,3,0,7,14
2021-02-04,259,5,1142,60,0,31,264
2021-02-04,0,0,25,0,0,0,0
2021-02-04,43,3,261,11,0,1,46
2021-02-04,2,0,56,0,0,4,2
2021-02-04,69,8,643,19,0,16,77
2021-02-04,1142,47,6500,333,11,176,1189
2021-02-04,8,1,87,3,0,3,9
2021-02-04,5,0,48,0,0,5,5
2021-02-04,2,0,25,0,0,0,2
2021-02-04,0,0,35,0,0,0,0
2021-02-04,0,0,51,0,0,1,0
2021-02-04,9,0,59,3,0,0,9
2021-02-05,172,6,883,57,0,4,178
2021-02-05,11,0,59,2,0,0,11
2021-02-05,38,0,271,19,0,1,38
2021-02-05,0,0,14,0,0,0,0
2021-02-05,229,24,1296,52,5,15,253
2021-02-05,62,2,640,17,0,16,64
2021-02-05,5,0,33,1,0,5,5
2021-02-05,11,4,137,2,0,2,15
2021-02-05,1164,29,5864,347,2,101,1193
2021-02-05,115,9,708,23,0,20,124
2021-02-05,0,0,35,0,0,0,0
2021-02-05,154,6,603,43,1,22,160
2021-02-05,256,2,1141,59,0,28,258
2021-02-05,14,0,214,4,0,6,14
2021-02-05,2,0,62,0,0,2,2
2021-02-05,43,3,261,9,0,2,46
2021-02-05,39,8,278,15,0,0,47
2021-02-05,405,29,1525,97,1,7,434
2021-02-05,6,0,29,1,0,1,6
2021-02-05,0,0,14,0,0,0,0
2021-02-05,23,2,344,6,1,12,25
2021-02-05,905,45,3636,216,8,56,950
2021-02-05,2,0,12,0,0,0,2
2021-02-05,2,0,25,0,0,0,2
2021-02-05,294,34,2498,85,2,73,328
2021-02-05,0,0,47,0,0,0,0
2021-02-05,7,1,52,2,0,2,8
2021-02-05,4,0,48,0,0,5,4
2021-02-05,109,1,720,25,0,18,110
2021-02-05,172,4,2145,49,0,60,176
2021-02-05,166,21,1340,45,3,35,187
2021-02-05,260,17,2611,64,3,82,277
2021-02-05,6,0,190,1,0,8,6
2021-02-05,49,0,234,22,0,4,49
2021-02-05,31,0,451,8,0,9,31
2021-02-05,15,1,274,4,0,12,16
2021-02-05,36,1,460,10,0,20,37
2021-02-05,821,109,3314,214,9,27,930
2021-02-05,0,0,52,0,0,3,0
2021-02-05,1100,38,6498,328,11,182,1138
2021-02-05,2,0,56,0,0,4,2
2021-02-05,48,1,372,10,0,11,49
2021-02-05,20,0,567,2,0,26,20
2021-02-05,8,0,94,3,0,8,8
2021-02-05,110,9,592,29,0,13,119
2021-02-05,134,9,672,18,2,13,143
2021-02-05,12,0,25,4,0,0,12
2021-02-05,4421,338,19294,1275,36,287,4759
2021-02-05,305,11,1207,74,1,25,316
2021-02-05,109,10,780,22,0,13,119
2021-02-05,67,0,135,13,0,0,67
2021-02-05,12,0,129,5,0,5,12
2021-02-05,0,0,17,0,0,2,0
2021-02-05,9,1,84,2,0,1,10
2021-02-05,360,17,3141,107,3,38,377
2021-02-05,0,0,25,0,0,0,0
2021-02-06,1074,43,6478,325,11,179,1117
2021-02-06,1,0,12,0,0,0,1
2021-02-06,828,46,3613,203,4,73,874
2021-02-06,0,0,14,0,0,0,0
2021-02-06,23,1,327,6,0,11,24
2021-02-06,154,17,1325,44,1,37,171
2021-02-06,7,1,84,1,0,2,8
2021-02-06,105,0,720,22,0,17,105
2021-02-06,107,7,709,24,0,16,114
2021-02-06,1093,35,5898,335,1,103,1128
2021-02-06,126,6,652,15,0,10,132
2021-02-06,12,0,218,4,0,3,12
2021-02-06,0,0,17,0,0,2,0
2021-02-06,6,1,52,1,0,2,7
2021-02-06,69,2,137,12,0,3,71
2021-02-06,0,0,25,0,0,0,0
2021-02-06,0,0,14,0,0,0,0
2021-02-06,22,0,567,2,0,24,22
2021-02-06,4186,306,19328,1214,31,277,4492
2021-02-06,10,0,25,3,0,0,10
2021-02-06,15,2,274,3,0,9,17
2021-02-06,245,16,2587,66,3,71,261
2021-02-06,44,0,271,17,0,3,44
2021-02-06,94,14,780,21,0,13,108
2021-02-06,25,0,451,8,0,24,25
2021-02-06,12,0,131,6,0,2,12
2021-02-06,132,5,603,37,0,21,137
2021-02-06,4,0,33,1,0,5,4
2021-02-06,298,9,1210,70,2,24,307
2021-02-06,1,0,56,0,0,3,1
2021-02-06,12,0,59,3,0,1,12
2021-02-06,39,8,278,13,0,0,47
2021-02-06,98,12,584,32,0,10,110
2021-02-06,282,37,2483,93,7,68,319
2021-02-06,42,1,261,11,0,2,43
2021-02-06,341,24,3139,102,1,55,365
2021-02-06,0,0,47,0,0,0,0
2021-02-06,5,0,29,1,0,1,5
2021-02-06,0,1,52,0,0,1,1
2021-02-06,175,7,877,61,0,5,182
2021-02-06,0,0,35,0,0,0,0
2021-02-06,378,25,1499,94,2,6,403
2021-02-06,244,3,1140,58,0,32,247
2021-02-06,46,2,372,11,0,10,48
2021-02-06,43,0,246,23,0,2,43
2021-02-06,2,0,62,0,0,2,2
2021-02-06,32,0,460,8,0,19,32
2021-02-06,159,5,2130,43,0,62,164
2021-02-06,6,0,90,2,0,4,6
2021-02-06,7,0,48,0,0,5,7
2021-02-06,69,1,632,16,0,17,70
2021-02-06,218,31,1296,47,7,12,249
2021-02-06,3,0,25,0,0,0,3
2021-02-06,6,0,190,0,0,9,6
2021-02-06,9,2,129,1,0,4,11
2021-02-06,786,111,3320,201,9,39,897
2021-02-07,366,25,1505,98,2,10,391
2021-02-07,33,1,460,8,0,18,34
2021-02-07,137,18,1300,45,0,39,155
2021-02-07,1042,37,6493,318,10,173,1079
2021-02-07,67,1,135,11,0,2,68
2021-02-07,7,0,48,0,0,5,7
2021-02-07,5,0,29,1,0,1,5
2021-02-07,41,1,372,11,0,10,42
2021-02-07,0,0,35,0,0,0,0
2021-02-07,5,0,52,1,0,3,5
2021-02-07,12,0,213,2,0,5,12
2021-02-07,11,0,59,3,0,2,11
2021-02-07,0,0,25,0,0,0,0
2021-02-07,171,8,893,61,2,2,179
2021-02-07,270,2,1148,59,0,34,272
2021-02-07,768,103,3247,209,5,39,871
2021-02-07,124,11,652,18,0,11,135
2021-02-07,8,0,90,2,0,6,8
2021-02-07,92,8,583,31,0,16,100
2021-02-07,20,3,336,6,0,10,23
2021-02-07,822,48,3622,203,3,67,870
2021-02-07,279,32,2445,90,4,72,311
2021-02-07,42,7,276,16,0,0,49
2021-02-07,6,0,190,0,0,10,6
2021-02-07,38,2,246,21,0,2,40
2021-02-07,282,12,1182,65,4,39,294
2021-02-07,2,0,62,0,0,1,2
2021-02-07,1,0,14,0,0,0,1
2021-02-07,3,0,25,0,0,0,3
2021-02-07,24,0,451,8,0,24,24
2021-02-07,67,2,634,17,0,19,69
2021-02-07,141,6,603,39,0,18,147
2021-02-07,1,0,12,0,0,0,1
2021-02-07,10,0,131,6,0,3,10
2021-02-07,237,15,2580,68,3,73,252
2021-02-07,4,0,33,1,0,6,4
2021-02-07,106,1,720,18,0,19,107
2021-02-07,0,0,14,0,0,0,0
2021-02-07,84,17,777,21,0,8,101
2021-02-07,327,18,3128,100,2,61,345
2021-02-07,9,2,129,1,0,6,11
2021-02-07,101,9,703,27,1,18,110
2021-02-07,4079,255,19188,1193,27,318,4334
2021-02-07,11,0,25,4,0,0,11
2021-02-07,1046,24,5847,331,4,97,1070
2021-02-07,38,2,261,10,0,5,40
2021-02-07,0,0,17,0,0,2,0
2021-02-07,2,0,56,2,0,3,2
2021-02-07,210,22,1299,44,4,16,232
2021-02-07,151,3,2119,45,0,67,154
2021-02-07,0,0,47,0,0,0,0
2021-02-07,0,1,52,0,0,4,1
2021-02-07,7,0,84,1,0,1,7
2021-02-07,40,0,271,17,0,4,40
2021-02-07,22,0,567,5,0,23,22
2021-02-07,14,4,275,3,2,5,18
2021-02-08,13,0,223,2,0,5,13
2021-02-08,38,0,234,24,0,1,38
2021-02-08,86,11,775,20,0,9,97
2021-02-08,147,2,2126,45,0,71,149
2021-02-08,992,47,6483,314,7,184,1039
2021-02-08,257,3,1144,46,0,32,260
2021-02-08,8,0,190,0,0,7,8
2021-02-08,11,0,59,3,0,2,11
2021-02-08,36,2,261,11,0,5,38
2021-02-08,0,0,17,0,0,2,0
2021-02-08,22,0,567,5,0,24,22
2021-02-08,0,0,35,0,0,0,0
2021-02-08,23,0,451,9,0,8,23
